0.102218;0.014108;0.011638;0.008509;0.009772;0.006368;0.006807;0.005654;0.005270;0.004337;0.004117;0.003843;0.003404;0.003568;0.002964;0.002141;0.002196;0.002031;0.002031;0.001702;0.000933;0.001098;0.001427;0.000604;0.001263;0.000988;0.000549;0.000439;0.000659;0.000329;0.000220;0.000274;0.000329;0.000274;0.000274;0.000165;0.000110;0.000000;0.000000;0.000220;0.000110;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.014108;0.002525;0.001482;0.001976;0.001372;0.001263;0.001372;0.001318;0.001482;0.000659;0.001098;0.000439;0.000988;0.000933;0.001043;0.000604;0.000769;0.000604;0.000714;0.000165;0.000549;0.000384;0.000494;0.000165;0.000274;0.000439;0.000165;0.000165;0.000110;0.000110;0.000000;0.000165;0.000165;0.000110;0.000110;0.000000;0.000000;0.000165;0.000000;0.000000;0.000000;0.000055;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.011638;0.001482;0.002196;0.001757;0.001372;0.001427;0.001208;0.001098;0.000878;0.001043;0.000329;0.000714;0.001043;0.000494;0.000823;0.000549;0.000549;0.000604;0.000714;0.000659;0.000439;0.000329;0.000110;0.000274;0.000110;0.000165;0.000384;0.000165;0.000220;0.000110;0.000329;0.000055;0.000274;0.000055;0.000165;0.000055;0.000055;0.000000;0.000000;0.000000;0.000055;0.000055;0.000000;0.000000;0.000055;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.008509;0.001976;0.001757;0.001318;0.000823;0.000714;0.001263;0.000769;0.000714;0.001372;0.000714;0.000769;0.000604;0.000494;0.000714;0.000933;0.000769;0.000823;0.000329;0.000549;0.000494;0.000220;0.000329;0.000220;0.000110;0.000329;0.000439;0.000549;0.000329;0.000274;0.000110;0.000110;0.000110;0.000055;0.000110;0.000110;0.000000;0.000110;0.000055;0.000165;0.000000;0.000000;0.000055;0.000055;0.000055;0.000055;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.009772;0.001372;0.001372;0.000823;0.001318;0.001153;0.001263;0.000494;0.000878;0.000933;0.001098;0.000494;0.000714;0.000604;0.000878;0.000714;0.000549;0.000714;0.000439;0.000384;0.000878;0.000604;0.000329;0.000549;0.000494;0.000439;0.000055;0.000329;0.000165;0.000220;0.000110;0.000220;0.000110;0.000220;0.000274;0.000055;0.000220;0.000055;0.000055;0.000055;0.000000;0.000110;0.000110;0.000000;0.000000;0.000000;0.000000;0.000055;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.006368;0.001263;0.001427;0.000714;0.001153;0.001098;0.000878;0.001043;0.000549;0.000714;0.000439;0.000988;0.000769;0.000823;0.000769;0.000549;0.000439;0.000494;0.000329;0.000604;0.000329;0.000220;0.000384;0.000439;0.000549;0.000274;0.000165;0.000329;0.000274;0.000165;0.000165;0.000220;0.000165;0.000000;0.000055;0.000110;0.000000;0.000055;0.000220;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000055;0.000055;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.006807;0.001372;0.001208;0.001263;0.001263;0.000878;0.001318;0.001318;0.000823;0.000659;0.000549;0.000933;0.000878;0.000769;0.000769;0.000659;0.000823;0.000439;0.000769;0.000659;0.000988;0.000439;0.000659;0.000220;0.000494;0.000384;0.000549;0.000384;0.000494;0.000329;0.000494;0.000274;0.000220;0.000055;0.000165;0.000165;0.000110;0.000055;0.000000;0.000000;0.000220;0.000000;0.000000;0.000000;0.000000;0.000055;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.005654;0.001318;0.001098;0.000769;0.000494;0.001043;0.001318;0.000988;0.000659;0.000714;0.000659;0.000549;0.000659;0.000549;0.000714;0.000714;0.000439;0.000659;0.000604;0.000439;0.000549;0.000604;0.000329;0.000384;0.000220;0.000274;0.000494;0.000274;0.000220;0.000165;0.000329;0.000165;0.000165;0.000110;0.000274;0.000165;0.000274;0.000055;0.000110;0.000165;0.000000;0.000165;0.000110;0.000000;0.000055;0.000000;0.000055;0.000055;0.000000;0.000110;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.005270;0.001482;0.000878;0.000714;0.000878;0.000549;0.000823;0.000659;0.000329;0.000878;0.000274;0.000384;0.000494;0.000549;0.000384;0.000769;0.000439;0.000604;0.000494;0.000494;0.000604;0.000384;0.000439;0.000165;0.000165;0.000329;0.000274;0.000384;0.000274;0.000329;0.000384;0.000110;0.000110;0.000055;0.000329;0.000110;0.000274;0.000055;0.000055;0.000055;0.000110;0.000055;0.000000;0.000055;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
0.004337;0.000659;0.001043;0.001372;0.000933;0.000714;0.000659;0.000714;0.000878;0.000549;0.000769;0.000549;0.000604;0.000549;0.000659;0.000769;0.000439;0.000769;0.000659;0.000494;0.000494;0.000439;0.000384;0.000329;0.000165;0.000494;0.000549;0.000439;0.000329;0.000110;0.000329;0.000220;0.000165;0.000055;0.000329;0.000220;0.000274;0.000055;0.000110;0.000055;0.000165;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000055;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;
